welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Country,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Disco,post_survey.question1.Alternative rock,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.5666,882.841,0.198880954,0.168823242,1.0,0.0,0.0,2.2593,compass,0.0,31.0,31.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.8607,889.1572,0.094792548,-0.08724745,1.0,0.0,0.0,0.2687,compass,0.0,32.0,32.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.175,896.1611,0.203944499,0.203075833,1.0,0.0,0.0,0.973,compass,0.0,33.0,33.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.1798,903.6492,0.174776272,0.175380283,1.0,0.0,0.0,1.4641,compass,0.0,34.0,34.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.6648,911.9019,space,8.2262,,911.9019,916.8756,right,4.9496,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.9031,923.4863,0.224551256,-0.182069227,1.0,0.0,0.0,0.5815,compass,0.0,0.0,0.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.5013,932.115,0.139364963,0.329976688,1.0,0.0,0.0,2.5919,compass,0.0,1.0,1.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.1332,939.1536,-0.169936252,-0.250294325,1.0,0.0,0.0,1.0013,compass,0.0,2.0,2.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.1731,945.319,-0.031268853,-0.147603353,1.0,0.0,0.0,0.1398,compass,0.0,3.0,3.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.3356,952.0798,-0.025129123,-0.183942329,1.0,0.0,0.0,0.7358,compass,0.0,4.0,4.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0981,959.9384,0.273059218,0.229456075,1.0,0.0,0.0,1.8307,compass,0.0,5.0,5.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.9569,968.4065,0.200693224,-0.04139367,1.0,0.0,0.0,2.4462,compass,0.0,6.0,6.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.4251,974.6849,-0.035259738,0.0033923,1.0,0.0,0.0,0.2494,compass,0.0,7.0,7.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7021,984.892,0.295359429,0.174423828,1.0,0.0,0.0,4.1881,compass,0.0,8.0,8.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.9095,991.2958,0.276928914,0.020864665,1.0,0.0,0.0,0.3798,compass,0.0,9.0,9.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.3125,997.7904,-0.02021559,-0.012713725,1.0,0.0,0.0,0.4722,compass,0.0,10.0,10.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.8074,1003.9867,-0.002956475,-0.001400553,1.0,0.0,0.0,0.1764,compass,0.0,11.0,11.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.0035,1010.0647,0.04133233,-0.015532362,1.0,0.0,0.0,0.0454,compass,0.0,12.0,12.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.0831,1016.2148,0.051437988,0.044203864,1.0,0.0,0.0,0.1235,compass,0.0,13.0,13.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.2317,1023.3381,-0.025032281,-0.007864956,1.0,0.0,0.0,1.0908,compass,0.0,14.0,14.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.3545,1029.4645,0.13239502,-0.042361281,1.0,0.0,0.0,0.091,compass,0.0,15.0,15.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.4835,1042.4609,-0.712992367,0.463330875,1.0,0.0,0.0,5.5359,compass,0.0,16.0,16.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.478,1050.7205,-0.040159573,0.082847493,1.0,0.0,0.0,2.2318,compass,0.0,17.0,17.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.7398,1056.8971,0.244762777,0.207253825,1.0,0.0,0.0,0.1394,compass,0.0,18.0,18.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.9183,1063.348,0.115571696,0.047178853,1.0,0.0,0.0,0.4215,compass,0.0,19.0,19.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.3663,1069.9487,-0.001976047,0.002840305,1.0,0.0,0.0,0.5762,compass,0.0,20.0,20.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.9648,1076.1758,-0.100341661,0.014779392,1.0,0.0,0.0,0.2068,compass,0.0,21.0,21.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.1946,1082.5584,0.001089545,0.007426724,1.0,0.0,0.0,0.3609,compass,0.0,22.0,22.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.5762,1089.745,0.001345554,0.006166721,1.0,0.0,0.0,1.1643,compass,0.0,23.0,23.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.7635,1097.4374,0.126773546,0.203031345,1.0,0.0,0.0,1.6707,compass,0.0,24.0,24.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.456,1103.7086,0.245580444,0.300297801,1.0,0.0,0.0,0.2509,compass,0.0,25.0,25.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.7263,1110.0315,0.08171936,-0.043760512,1.0,0.0,0.0,0.2909,compass,0.0,26.0,26.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0484,1116.1126,0.028395725,-0.054355808,1.0,0.0,0.0,0.0525,compass,0.0,27.0,27.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.1305,1128.9239,0.325529446,0.165416192,1.0,0.0,0.0,6.7662,compass,0.0,28.0,28.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.9447,1139.5663,-0.066575385,0.016575521,1.0,0.0,0.0,4.6202,compass,0.0,29.0,29.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.5855,1146.9195,0.307544149,0.247620782,1.0,0.0,0.0,1.3281,compass,0.0,30.0,30.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.9367,1153.3391,-0.002537571,-0.001093004,1.0,0.0,0.0,0.3982,compass,0.0,31.0,31.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.3589,1160.1947,0.26224962,0.235578376,1.0,0.0,0.0,0.8288,compass,0.0,32.0,32.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.2137,1166.3748,0.302435167,0.079761929,1.0,0.0,0.0,0.144,compass,0.0,33.0,33.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,651433,1,2024-07-12_19h24.32.249,experiment,2024.1.5,MacIntel,59.52380952,6691931c2c63981b064e1f0c,6691bb0a4f768257df25a267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.3918,1172.8122,0.189782104,-0.025007731,1.0,0.0,0.0,0.4154,compass,0.0,34.0,34.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
